Age,Number of Referrals,Churn,Contract,Dependents,Married,Premium Tech Support,Referred a Friend
29,0,No,One year,No,No,No,No
52,0,No,Month-to-month,Yes,No,No,No
57,1,No,Month-to-month,Yes,Yes,Yes,Yes
22,0,No,One year,No,No,No,No
47,0,No,One year,No,No,Yes,No
23,1,No,Month-to-month,Yes,Yes,No,Yes
44,0,No,Month-to-month,Yes,No,No,No
41,1,No,Month-to-month,Yes,Yes,No,Yes
34,0,No,Month-to-month,No,No,No,No
63,0,No,Month-to-month,No,No,No,No
57,0,No,One year,Yes,Yes,Yes,No
20,1,No,One year,No,Yes,No,Yes
38,0,No,Month-to-month,No,No,No,No
38,0,No,Month-to-month,No,No,No,No
44,0,No,One year,No,No,No,No
31,6,No,Month-to-month,Yes,Yes,No,Yes
24,10,No,Month-to-month,No,Yes,No,Yes
46,0,No,Month-to-month,Yes,No,Yes,No
46,0,No,Month-to-month,Yes,No,No,No
50,2,No,One year,No,Yes,Yes,Yes
21,5,No,One year,Yes,Yes,No,Yes
24,2,No,Two year,Yes,Yes,No,Yes
58,8,No,One year,Yes,Yes,Yes,Yes
41,7,No,Month-to-month,No,Yes,No,Yes
28,0,No,Two year,Yes,No,Yes,No
46,4,No,Two year,Yes,Yes,Yes,Yes
21,2,No,One year,No,Yes,No,Yes
23,0,No,One year,No,No,No,No
53,0,No,Month-to-month,No,No,Yes,No
33,0,No,One year,No,No,Yes,No
56,3,No,Month-to-month,Yes,Yes,No,Yes
19,0,No,Month-to-month,No,No,No,No
38,0,No,One year,No,No,No,No
57,0,No,Month-to-month,No,No,No,No
48,5,No,Month-to-month,No,Yes,No,Yes
35,0,No,Two year,No,No,No,No
61,0,No,One year,No,No,Yes,No
44,1,No,Month-to-month,Yes,Yes,No,Yes
44,0,No,Month-to-month,Yes,No,No,No
38,0,No,Month-to-month,No,No,No,No
61,8,No,One year,No,Yes,No,Yes
22,5,No,Month-to-month,Yes,Yes,No,Yes
27,9,No,Two year,Yes,Yes,No,Yes
56,6,No,Month-to-month,Yes,Yes,No,Yes
55,0,No,Month-to-month,No,No,No,No
25,7,No,Month-to-month,Yes,Yes,No,Yes
62,9,No,Two year,Yes,Yes,Yes,Yes
30,0,No,Two year,No,No,No,No
28,3,No,Two year,Yes,Yes,No,Yes
23,0,No,Month-to-month,No,No,No,No
20,3,No,Two year,Yes,Yes,No,Yes
30,0,No,One year,No,No,No,No
61,0,No,Month-to-month,Yes,No,Yes,No
62,1,No,Month-to-month,No,Yes,No,Yes
37,4,No,Two year,Yes,Yes,No,Yes
61,7,No,One year,Yes,Yes,Yes,Yes
30,0,No,One year,No,No,No,No
55,1,No,Two year,No,Yes,No,Yes
38,8,No,Two year,No,Yes,Yes,Yes
40,1,No,Month-to-month,Yes,Yes,No,Yes
51,0,No,Month-to-month,No,No,No,No
46,0,No,Two year,No,No,Yes,No
41,10,No,Two year,No,Yes,Yes,Yes
54,0,No,Month-to-month,No,No,No,No
38,0,No,Month-to-month,No,No,No,No
33,6,No,Two year,Yes,Yes,Yes,Yes
38,8,No,Month-to-month,No,Yes,No,Yes
57,6,No,Month-to-month,Yes,Yes,No,Yes
44,7,No,One year,Yes,Yes,Yes,Yes
50,0,No,Month-to-month,No,No,Yes,No
57,8,No,One year,Yes,Yes,Yes,Yes
21,0,No,Two year,Yes,No,Yes,No
37,0,No,Month-to-month,No,Yes,No,No
56,1,No,Month-to-month,No,Yes,No,Yes
47,1,No,One year,No,Yes,No,Yes
64,0,No,Two year,No,No,No,No
34,1,No,Month-to-month,No,Yes,No,Yes
32,1,No,Month-to-month,No,Yes,Yes,Yes
44,0,No,One year,Yes,No,No,No
29,1,No,One year,Yes,Yes,Yes,Yes
24,1,No,Two year,Yes,Yes,No,Yes
35,0,No,One year,No,No,No,No
37,1,No,One year,Yes,Yes,No,Yes
43,1,No,One year,Yes,Yes,No,Yes
20,9,No,Two year,No,Yes,No,Yes
42,0,No,Two year,No,No,Yes,No
45,9,No,Two year,No,Yes,No,Yes
38,3,No,One year,No,Yes,Yes,Yes
19,10,No,Two year,Yes,Yes,No,Yes
51,0,No,Two year,No,No,Yes,No
39,0,No,Month-to-month,No,No,No,No
39,0,No,Month-to-month,No,Yes,No,No
41,9,No,Two year,Yes,Yes,Yes,Yes
43,7,No,One year,Yes,Yes,Yes,Yes
64,8,No,Two year,Yes,Yes,No,Yes
22,0,No,Two year,Yes,No,No,No
25,1,No,Two year,Yes,Yes,Yes,Yes
45,0,No,Month-to-month,No,No,Yes,No
59,10,No,Two year,No,Yes,No,Yes
39,2,No,Two year,Yes,Yes,No,Yes
51,8,No,One year,No,Yes,Yes,Yes
33,0,No,Two year,No,No,Yes,No
31,10,No,Two year,Yes,Yes,Yes,Yes
48,7,No,Two year,Yes,Yes,No,Yes
60,0,No,Two year,No,No,Yes,No
61,10,No,Two year,Yes,Yes,No,Yes
23,0,No,One year,Yes,No,Yes,No
46,3,No,One year,No,Yes,No,Yes
58,5,No,One year,Yes,Yes,Yes,Yes
26,0,No,Month-to-month,No,No,Yes,No
63,0,No,Two year,No,No,Yes,No
33,0,No,Month-to-month,No,No,No,No
58,10,No,Two year,Yes,Yes,No,Yes
27,0,No,Month-to-month,No,No,No,No
20,7,No,One year,No,Yes,No,Yes
30,0,No,Month-to-month,No,No,No,No
43,0,No,Month-to-month,No,No,No,No
49,8,No,Month-to-month,No,Yes,No,Yes
35,0,No,Month-to-month,No,No,No,No
22,0,No,One year,No,No,No,No
46,2,No,Two year,No,Yes,Yes,Yes
43,4,No,Two year,Yes,Yes,No,Yes
33,9,No,Two year,Yes,Yes,Yes,Yes
44,5,No,Two year,Yes,Yes,No,Yes
52,1,No,Two year,Yes,Yes,Yes,Yes
19,2,No,Two year,Yes,Yes,No,Yes
21,1,No,Two year,No,Yes,No,Yes
42,1,No,Two year,Yes,Yes,Yes,Yes
61,1,No,Two year,No,Yes,No,Yes
31,0,No,Month-to-month,No,No,No,No
38,1,No,Month-to-month,Yes,Yes,Yes,Yes
41,0,No,Two year,No,No,No,No
56,0,No,Month-to-month,No,No,No,No
62,0,No,Month-to-month,Yes,No,No,No
47,0,No,Month-to-month,No,Yes,No,No
49,0,No,Two year,No,No,No,No
21,1,No,Month-to-month,Yes,Yes,No,Yes
26,0,No,One year,Yes,No,No,No
52,0,No,Month-to-month,No,No,Yes,No
37,1,No,Month-to-month,Yes,Yes,No,Yes
38,0,No,Month-to-month,No,No,No,No
57,1,No,Two year,Yes,Yes,No,Yes
25,1,No,Two year,No,Yes,Yes,Yes
30,1,No,Two year,No,Yes,Yes,Yes
63,1,No,One year,Yes,Yes,No,Yes
53,9,No,One year,No,Yes,No,Yes
56,0,No,Month-to-month,No,No,No,No
23,0,No,Two year,No,No,Yes,No
53,0,No,Month-to-month,No,No,No,No
61,6,No,Two year,Yes,Yes,Yes,Yes
48,3,No,One year,Yes,Yes,Yes,Yes
56,0,No,Two year,No,No,Yes,No
33,0,No,Month-to-month,No,No,No,No
23,0,No,Two year,No,No,No,No
23,0,No,Month-to-month,No,No,No,No
43,8,No,Month-to-month,Yes,Yes,Yes,Yes
47,0,No,Two year,No,No,Yes,No
47,0,No,One year,Yes,Yes,No,No
22,0,No,Month-to-month,No,No,Yes,No
21,6,No,Two year,No,Yes,Yes,Yes
56,0,No,Month-to-month,Yes,No,No,No
48,1,No,Month-to-month,Yes,Yes,Yes,Yes
32,0,No,Month-to-month,No,No,No,No
31,7,No,One year,No,Yes,No,Yes
60,0,No,Two year,No,No,No,No
49,0,No,Month-to-month,No,No,Yes,No
52,8,No,Two year,No,Yes,Yes,Yes
63,0,No,Two year,No,No,No,No
35,8,No,One year,No,Yes,Yes,Yes
28,0,No,Two year,No,No,No,No
19,5,No,Two year,Yes,Yes,Yes,Yes
37,0,No,Month-to-month,No,No,Yes,No
50,0,No,Month-to-month,No,No,No,No
55,0,No,Two year,No,No,Yes,No
40,0,No,Month-to-month,No,No,No,No
48,0,No,Month-to-month,No,No,No,No
44,5,No,Two year,No,Yes,No,Yes
44,0,No,Month-to-month,No,No,No,No
23,0,No,Month-to-month,No,No,No,No
35,9,No,Two year,Yes,Yes,Yes,Yes
62,0,No,One year,No,No,Yes,No
32,0,No,Month-to-month,No,No,No,No
38,2,No,Two year,Yes,Yes,No,Yes
57,0,No,Two year,No,No,Yes,No
28,0,No,Month-to-month,Yes,No,No,No
64,0,No,Two year,No,No,Yes,No
52,7,No,One year,No,Yes,No,Yes
19,6,No,One year,Yes,Yes,No,Yes
48,0,No,Two year,Yes,No,Yes,No
41,0,No,Two year,No,No,Yes,No
21,2,No,One year,Yes,Yes,Yes,Yes
25,0,No,Month-to-month,No,No,Yes,No
31,0,No,One year,No,No,No,No
59,10,No,Two year,Yes,Yes,No,Yes
28,0,No,One year,No,No,No,No
62,0,No,One year,No,No,No,No
35,9,No,Two year,Yes,Yes,Yes,Yes
63,6,No,Two year,No,Yes,Yes,Yes
48,0,No,One year,No,No,Yes,No
48,10,No,Two year,No,Yes,No,Yes
26,0,No,Month-to-month,No,No,Yes,No
32,0,No,One year,No,No,No,No
64,0,No,Month-to-month,No,No,No,No
57,0,No,Two year,No,No,No,No
58,6,No,Month-to-month,Yes,Yes,No,Yes
64,6,No,One year,No,Yes,Yes,Yes
21,0,No,Two year,No,No,Yes,No
46,7,No,Two year,No,Yes,Yes,Yes
27,0,No,Month-to-month,No,No,No,No
54,0,No,Month-to-month,No,No,No,No
21,8,No,One year,Yes,Yes,No,Yes
62,0,No,Month-to-month,No,No,No,No
29,3,No,One year,Yes,Yes,No,Yes
37,4,No,Two year,No,Yes,No,Yes
44,6,No,One year,No,Yes,No,Yes
47,0,No,Month-to-month,No,No,No,No
28,0,No,Month-to-month,No,No,No,No
26,0,No,Two year,No,No,Yes,No
23,0,No,Month-to-month,No,No,No,No
33,0,No,Month-to-month,No,Yes,No,No
35,4,No,Two year,Yes,Yes,Yes,Yes
21,0,No,Two year,No,No,Yes,No
39,2,No,Two year,Yes,Yes,No,Yes
31,0,No,Month-to-month,No,No,No,No
28,9,No,One year,Yes,Yes,No,Yes
34,0,No,Month-to-month,No,No,No,No
42,0,No,Two year,Yes,No,No,No
31,0,No,One year,No,No,No,No
45,0,No,One year,No,No,Yes,No
46,0,No,Month-to-month,No,No,No,No
51,0,No,Month-to-month,Yes,No,No,No
27,8,No,Month-to-month,No,Yes,No,Yes
46,0,No,Month-to-month,No,No,No,No
47,0,No,One year,No,No,Yes,No
30,10,No,Two year,Yes,Yes,No,Yes
35,5,No,One year,No,Yes,Yes,Yes
64,0,No,Two year,No,No,Yes,No
51,8,No,Two year,No,Yes,Yes,Yes
54,9,No,Two year,No,Yes,Yes,Yes
60,3,No,Two year,Yes,Yes,No,Yes
63,0,No,Month-to-month,No,No,No,No
23,0,No,One year,Yes,Yes,No,No
33,0,No,One year,No,No,No,No
21,4,No,Month-to-month,Yes,Yes,No,Yes
32,0,No,Month-to-month,No,No,Yes,No
59,3,No,Month-to-month,No,Yes,No,Yes
47,7,No,One year,Yes,Yes,No,Yes
31,0,No,Month-to-month,No,No,No,No
20,0,No,Month-to-month,No,No,No,No
28,0,No,One year,No,No,No,No
21,0,No,Two year,No,No,Yes,No
47,4,No,Month-to-month,Yes,Yes,No,Yes
31,4,No,Month-to-month,Yes,Yes,Yes,Yes
53,0,No,Month-to-month,No,No,No,No
37,1,No,One year,No,Yes,Yes,Yes
28,0,No,Month-to-month,Yes,No,Yes,No
57,0,No,One year,No,No,No,No
40,3,No,Month-to-month,Yes,Yes,No,Yes
49,5,No,Two year,Yes,Yes,Yes,Yes
25,4,No,Month-to-month,No,Yes,No,Yes
37,0,No,Month-to-month,No,No,Yes,No
27,0,No,Month-to-month,No,No,No,No
39,0,No,One year,No,No,No,No
26,6,No,Two year,Yes,Yes,Yes,Yes
33,9,No,Month-to-month,No,Yes,No,Yes
20,0,No,Two year,No,No,Yes,No
19,0,No,One year,Yes,No,No,No
61,2,No,Two year,Yes,Yes,No,Yes
19,0,No,One year,Yes,No,No,No
63,0,No,Month-to-month,No,No,No,No
30,0,No,Two year,No,No,No,No
34,0,No,Month-to-month,No,No,No,No
27,0,No,Month-to-month,No,No,No,No
51,0,No,Month-to-month,No,No,No,No
37,2,No,Month-to-month,No,Yes,No,Yes
53,0,No,One year,Yes,No,No,No
58,9,No,Month-to-month,Yes,Yes,No,Yes
47,8,No,One year,Yes,Yes,Yes,Yes
44,0,No,Two year,No,No,No,No
49,7,No,Two year,No,Yes,Yes,Yes
38,3,No,Two year,No,Yes,No,Yes
47,0,No,One year,Yes,No,No,No
40,10,No,Month-to-month,Yes,Yes,No,Yes
40,6,No,Two year,Yes,Yes,No,Yes
20,0,No,Two year,No,No,No,No
32,6,No,Two year,Yes,Yes,Yes,Yes
34,9,No,Two year,No,Yes,No,Yes
40,9,No,Two year,No,Yes,No,Yes
64,0,No,Month-to-month,No,No,No,No
34,0,No,One year,No,No,No,No
39,10,No,Two year,No,Yes,No,Yes
57,9,No,Two year,No,Yes,No,Yes
48,0,No,Month-to-month,No,No,No,No
34,1,No,One year,No,Yes,No,Yes
45,0,No,Month-to-month,No,No,No,No
37,0,No,Two year,No,No,No,No
24,0,No,Two year,No,No,No,No
33,0,No,One year,No,Yes,Yes,No
25,0,No,Two year,No,No,No,No
57,4,No,One year,Yes,Yes,No,Yes
56,0,No,Month-to-month,No,No,No,No
23,0,No,Two year,No,No,No,No
34,1,No,Two year,Yes,Yes,No,Yes
19,5,No,Month-to-month,Yes,Yes,Yes,Yes
28,0,No,Month-to-month,No,No,No,No
19,0,No,Month-to-month,No,No,Yes,No
27,1,No,Two year,Yes,Yes,No,Yes
54,0,No,Month-to-month,No,No,Yes,No
59,6,No,Month-to-month,No,Yes,No,Yes
50,5,No,Month-to-month,No,Yes,No,Yes
33,7,No,One year,Yes,Yes,No,Yes
26,0,No,Month-to-month,No,No,No,No
44,3,No,Two year,Yes,Yes,Yes,Yes
42,2,No,Two year,No,Yes,Yes,Yes
24,0,No,One year,No,No,No,No
36,5,No,One year,Yes,Yes,No,Yes
63,10,No,Two year,Yes,Yes,No,Yes
42,0,No,Month-to-month,No,No,No,No
32,0,No,Two year,Yes,Yes,Yes,No
27,2,No,Month-to-month,No,Yes,No,Yes
45,0,No,Month-to-month,No,No,No,No
53,0,No,Month-to-month,No,No,Yes,No
61,2,No,Two year,Yes,Yes,No,Yes
31,0,No,Month-to-month,No,No,No,No
25,0,No,One year,No,No,No,No
48,0,No,Month-to-month,No,No,No,No
31,2,No,Two year,No,Yes,Yes,Yes
47,1,No,Two year,Yes,Yes,No,Yes
25,4,No,Two year,No,Yes,No,Yes
62,0,No,One year,No,No,No,No
56,9,No,Month-to-month,No,Yes,No,Yes
23,0,No,Month-to-month,No,No,No,No
55,9,No,One year,No,Yes,Yes,Yes
42,0,No,Month-to-month,No,No,No,No
36,10,No,Two year,Yes,Yes,No,Yes
30,0,No,Month-to-month,No,No,Yes,No
21,9,No,One year,Yes,Yes,No,Yes
32,0,No,Month-to-month,No,No,No,No
54,8,No,One year,No,Yes,No,Yes
34,0,No,One year,No,No,No,No
39,0,No,Two year,No,No,No,No
21,0,No,Two year,No,No,Yes,No
46,0,No,Two year,No,No,Yes,No
39,8,No,Two year,Yes,Yes,No,Yes
19,7,No,Month-to-month,Yes,Yes,Yes,Yes
49,7,No,One year,No,Yes,Yes,Yes
39,3,No,Month-to-month,Yes,Yes,Yes,Yes
38,0,No,One year,No,No,Yes,No
53,9,No,Two year,Yes,Yes,No,Yes
57,0,No,Two year,No,No,Yes,No
43,0,No,One year,No,No,No,No
61,8,No,Two year,Yes,Yes,Yes,Yes
31,0,No,Month-to-month,No,No,Yes,No
47,4,No,Two year,Yes,Yes,No,Yes
22,8,No,Two year,No,Yes,No,Yes
24,7,No,Two year,No,Yes,Yes,Yes
55,0,No,Month-to-month,No,No,No,No
41,7,No,One year,Yes,Yes,Yes,Yes
55,3,No,Two year,No,Yes,Yes,Yes
46,0,No,Month-to-month,No,No,No,No
31,3,No,Two year,Yes,Yes,Yes,Yes
62,0,No,One year,Yes,No,Yes,No
26,7,No,Two year,Yes,Yes,No,Yes
60,8,No,Two year,Yes,Yes,No,Yes
48,0,No,Month-to-month,Yes,Yes,No,No
39,7,No,Two year,No,Yes,Yes,Yes
42,0,No,Month-to-month,No,No,No,No
21,8,No,One year,Yes,Yes,No,Yes
44,6,No,One year,No,Yes,Yes,Yes
43,1,No,Two year,No,Yes,No,Yes
51,0,No,Two year,No,No,No,No
27,0,No,Two year,No,No,No,No
45,0,No,Month-to-month,No,No,Yes,No
58,0,No,Month-to-month,No,No,No,No
40,9,No,Month-to-month,Yes,Yes,Yes,Yes
62,10,No,Month-to-month,Yes,Yes,No,Yes
32,0,No,One year,No,No,Yes,No
29,0,No,Month-to-month,No,No,No,No
45,3,No,One year,No,Yes,Yes,Yes
41,4,No,Month-to-month,Yes,Yes,No,Yes
34,0,No,Month-to-month,No,No,No,No
26,0,No,Month-to-month,No,No,No,No
30,0,No,Month-to-month,No,No,No,No
39,0,No,Month-to-month,Yes,Yes,Yes,No
53,0,No,Month-to-month,No,No,Yes,No
57,6,No,One year,Yes,Yes,No,Yes
50,5,No,One year,No,Yes,Yes,Yes
34,9,No,Two year,No,Yes,Yes,Yes
22,0,No,Month-to-month,No,No,No,No
22,4,No,Two year,Yes,Yes,Yes,Yes
50,5,No,Two year,Yes,Yes,Yes,Yes
24,9,No,Two year,Yes,Yes,Yes,Yes
43,0,No,Month-to-month,No,No,Yes,No
62,0,No,Month-to-month,Yes,No,No,No
54,0,No,Month-to-month,No,No,No,No
60,0,No,Month-to-month,No,No,Yes,No
39,0,No,Two year,No,No,No,No
24,0,No,Two year,No,No,No,No
47,2,No,One year,Yes,Yes,No,Yes
57,6,No,Two year,Yes,Yes,Yes,Yes
56,7,No,One year,No,Yes,No,Yes
49,0,No,Two year,No,No,Yes,No
52,3,No,Two year,Yes,Yes,No,Yes
61,2,No,Two year,Yes,Yes,No,Yes
20,2,No,Two year,No,Yes,No,Yes
37,0,No,Month-to-month,Yes,No,No,No
35,0,No,Month-to-month,No,No,Yes,No
27,3,No,One year,Yes,Yes,No,Yes
56,8,No,Two year,No,Yes,Yes,Yes
40,0,No,Month-to-month,No,No,No,No
64,0,No,Month-to-month,No,No,No,No
19,0,No,Month-to-month,No,No,No,No
43,6,No,Month-to-month,Yes,Yes,No,Yes
36,0,No,Month-to-month,No,No,No,No
58,0,No,One year,No,No,Yes,No
31,0,No,One year,No,No,No,No
41,0,No,Month-to-month,No,No,No,No
45,6,No,Two year,Yes,Yes,No,Yes
25,1,No,Two year,Yes,Yes,Yes,Yes
47,0,No,One year,No,No,No,No
21,4,No,Two year,Yes,Yes,Yes,Yes
22,7,No,One year,Yes,Yes,Yes,Yes
64,0,No,One year,Yes,No,Yes,No
31,0,No,Month-to-month,No,No,No,No
33,0,No,Month-to-month,No,No,No,No
25,10,No,Two year,Yes,Yes,Yes,Yes
34,0,No,Month-to-month,Yes,No,No,No
54,2,No,Two year,Yes,Yes,No,Yes
59,0,No,Month-to-month,No,No,No,No
50,0,No,Two year,No,No,No,No
61,2,No,Two year,No,Yes,No,Yes
30,0,No,One year,No,No,Yes,No
20,0,No,One year,No,No,No,No
29,0,No,Month-to-month,Yes,No,No,No
27,6,No,One year,No,Yes,No,Yes
63,6,No,One year,No,Yes,Yes,Yes
22,0,No,Month-to-month,No,No,No,No
22,9,No,Two year,Yes,Yes,Yes,Yes
57,6,No,Month-to-month,No,Yes,No,Yes
40,0,No,Two year,Yes,Yes,Yes,No
19,0,No,One year,Yes,No,Yes,No
53,10,No,Two year,Yes,Yes,Yes,Yes
43,1,No,One year,Yes,Yes,No,Yes
45,5,No,Two year,Yes,Yes,No,Yes
37,10,No,One year,No,Yes,No,Yes
64,0,No,Month-to-month,No,No,No,No
60,0,No,Month-to-month,No,No,No,No
34,0,No,Month-to-month,No,No,No,No
37,0,No,Month-to-month,No,No,No,No
63,7,No,One year,No,Yes,No,Yes
63,0,No,Month-to-month,No,No,No,No
43,0,No,Month-to-month,No,No,Yes,No
30,10,No,Two year,Yes,Yes,Yes,Yes
52,3,No,One year,Yes,Yes,Yes,Yes
40,0,No,Two year,No,No,No,No
42,0,No,Month-to-month,Yes,Yes,No,No
52,8,No,One year,No,Yes,No,Yes
37,10,No,Two year,No,Yes,No,Yes
19,0,No,Month-to-month,No,No,No,No
59,0,No,One year,No,No,Yes,No
37,1,No,One year,Yes,Yes,No,Yes
40,0,No,One year,No,No,No,No
58,0,No,Month-to-month,No,No,Yes,No
37,1,No,Two year,Yes,Yes,Yes,Yes
21,0,No,Two year,No,No,Yes,No
52,8,No,One year,No,Yes,No,Yes
55,0,No,One year,Yes,No,Yes,No
23,0,No,One year,No,No,No,No
54,0,No,Month-to-month,No,No,No,No
46,2,No,Two year,No,Yes,Yes,Yes
42,0,No,Month-to-month,Yes,No,No,No
35,0,No,One year,No,No,No,No
64,1,No,Month-to-month,No,Yes,No,Yes
47,0,No,Month-to-month,No,No,No,No
36,0,No,Month-to-month,No,No,Yes,No
36,0,No,Two year,No,No,No,No
35,10,No,Two year,No,Yes,Yes,Yes
47,0,No,One year,Yes,No,Yes,No
52,0,No,Two year,No,No,No,No
28,0,No,Month-to-month,No,No,No,No
62,5,No,Two year,No,Yes,Yes,Yes
58,4,No,Month-to-month,No,Yes,No,Yes
51,0,No,Month-to-month,No,No,Yes,No
60,0,No,One year,No,No,No,No
23,10,No,Two year,No,Yes,No,Yes
43,0,No,Month-to-month,No,No,No,No
52,1,No,Two year,Yes,Yes,Yes,Yes
31,0,No,Month-to-month,No,No,No,No
40,4,No,Month-to-month,Yes,Yes,Yes,Yes
39,0,No,Month-to-month,Yes,No,No,No
48,5,No,One year,No,Yes,No,Yes
61,10,No,One year,No,Yes,Yes,Yes
37,0,No,Month-to-month,No,No,Yes,No
19,10,No,One year,No,Yes,Yes,Yes
56,3,No,Month-to-month,Yes,Yes,No,Yes
28,3,No,One year,Yes,Yes,Yes,Yes
20,0,No,Month-to-month,No,No,No,No
33,4,No,Month-to-month,Yes,Yes,Yes,Yes
24,0,No,Month-to-month,No,No,No,No
55,8,No,Month-to-month,No,Yes,No,Yes
19,0,No,Month-to-month,No,No,No,No
19,0,No,Month-to-month,No,No,Yes,No
63,0,No,Month-to-month,No,No,No,No
39,7,No,Month-to-month,Yes,Yes,No,Yes
60,0,No,One year,No,No,Yes,No
40,0,No,Month-to-month,No,No,No,No
54,0,No,One year,Yes,No,No,No
50,0,No,Month-to-month,No,No,No,No
29,10,No,Two year,Yes,Yes,Yes,Yes
24,0,No,One year,No,No,No,No
54,0,No,Month-to-month,No,No,No,No
20,0,No,Month-to-month,No,No,No,No
61,5,No,One year,Yes,Yes,No,Yes
39,4,No,Month-to-month,No,Yes,Yes,Yes
23,2,No,Two year,No,Yes,Yes,Yes
29,0,No,One year,No,No,No,No
45,9,No,One year,Yes,Yes,Yes,Yes
31,0,No,One year,No,No,No,No
40,0,No,Two year,No,No,No,No
33,3,No,One year,No,Yes,No,Yes
53,0,No,One year,No,Yes,No,No
59,7,No,Two year,No,Yes,No,Yes
53,3,No,Two year,Yes,Yes,Yes,Yes
62,0,No,Two year,No,No,No,No
38,0,No,Month-to-month,No,No,No,No
33,6,No,Two year,No,Yes,Yes,Yes
51,3,No,Two year,No,Yes,Yes,Yes
56,9,No,Two year,No,Yes,Yes,Yes
35,6,No,Two year,Yes,Yes,No,Yes
25,5,No,Month-to-month,Yes,Yes,No,Yes
49,4,No,Month-to-month,Yes,Yes,No,Yes
49,0,No,Two year,Yes,Yes,Yes,No
49,0,No,Two year,No,No,No,No
32,9,No,Two year,Yes,Yes,No,Yes
38,0,No,Month-to-month,No,No,No,No
60,0,No,One year,No,No,No,No
37,1,No,One year,No,Yes,No,Yes
50,0,No,Two year,No,No,No,No
39,0,No,Two year,No,No,Yes,No
21,0,No,Month-to-month,No,No,No,No
49,1,No,Two year,No,Yes,Yes,Yes
58,0,No,One year,Yes,No,No,No
28,10,No,Two year,Yes,Yes,Yes,Yes
60,0,No,Month-to-month,No,No,No,No
62,0,No,Month-to-month,No,No,No,No
41,7,No,One year,No,Yes,No,Yes
39,5,No,One year,Yes,Yes,Yes,Yes
63,0,No,One year,No,No,No,No
41,8,No,Month-to-month,No,Yes,No,Yes
37,1,No,One year,Yes,Yes,No,Yes
36,10,No,Month-to-month,No,Yes,No,Yes
31,0,No,Month-to-month,No,No,No,No
50,0,No,One year,No,No,No,No
42,7,No,Two year,Yes,Yes,No,Yes
22,2,No,Two year,No,Yes,Yes,Yes
58,0,No,Month-to-month,No,No,Yes,No
56,0,No,Month-to-month,No,No,No,No
62,1,No,Month-to-month,No,Yes,No,Yes
54,0,No,Month-to-month,No,No,No,No
44,0,No,Month-to-month,No,No,No,No
49,5,No,Month-to-month,Yes,Yes,No,Yes
40,7,No,One year,Yes,Yes,No,Yes
48,4,No,Two year,Yes,Yes,No,Yes
58,0,No,Month-to-month,No,No,Yes,No
40,2,No,One year,Yes,Yes,No,Yes
51,8,No,Two year,Yes,Yes,No,Yes
59,0,No,One year,No,No,Yes,No
43,0,No,Month-to-month,No,No,No,No
55,5,No,Two year,Yes,Yes,No,Yes
40,4,No,Two year,Yes,Yes,No,Yes
29,0,No,Month-to-month,No,No,Yes,No
19,0,No,Two year,Yes,No,No,No
19,0,No,Month-to-month,No,No,No,No
29,0,No,Month-to-month,No,No,No,No
42,0,No,Two year,No,No,Yes,No
30,6,No,Month-to-month,Yes,Yes,No,Yes
34,6,No,One year,No,Yes,No,Yes
58,10,No,One year,Yes,Yes,Yes,Yes
39,4,No,Month-to-month,Yes,Yes,No,Yes
21,3,No,One year,Yes,Yes,Yes,Yes
50,0,No,Month-to-month,No,No,No,No
40,0,No,Month-to-month,No,No,No,No
52,0,No,Month-to-month,No,No,No,No
61,7,No,Two year,Yes,Yes,Yes,Yes
61,3,No,Month-to-month,Yes,Yes,Yes,Yes
43,0,No,Month-to-month,Yes,No,Yes,No
39,10,No,Two year,Yes,Yes,No,Yes
28,9,No,One year,Yes,Yes,No,Yes
57,9,No,One year,Yes,Yes,No,Yes
50,0,No,One year,No,No,No,No
31,0,No,Month-to-month,No,No,Yes,No
38,0,No,Month-to-month,No,No,Yes,No
46,0,No,Two year,No,Yes,No,No
54,7,No,One year,Yes,Yes,No,Yes
42,10,No,Two year,Yes,Yes,Yes,Yes
59,4,No,One year,Yes,Yes,Yes,Yes
38,9,No,Two year,No,Yes,No,Yes
58,8,No,Two year,No,Yes,No,Yes
48,8,No,One year,No,Yes,No,Yes
24,5,No,One year,Yes,Yes,No,Yes
59,0,No,Month-to-month,No,No,No,No
59,0,No,Two year,No,Yes,Yes,No
56,6,No,Two year,Yes,Yes,No,Yes
33,0,No,Month-to-month,Yes,No,No,No
46,0,No,Month-to-month,No,No,No,No
29,7,No,Month-to-month,Yes,Yes,Yes,Yes
46,0,No,Month-to-month,No,No,No,No
37,0,No,Month-to-month,No,No,No,No
39,7,No,Two year,Yes,Yes,Yes,Yes
34,0,No,Month-to-month,No,No,No,No
25,4,No,Two year,No,Yes,Yes,Yes
33,0,No,Month-to-month,No,No,No,No
39,0,No,One year,No,No,Yes,No
23,3,No,One year,Yes,Yes,No,Yes
49,2,No,Month-to-month,Yes,Yes,Yes,Yes
44,5,No,Two year,Yes,Yes,Yes,Yes
35,9,No,Two year,No,Yes,No,Yes
50,0,No,One year,No,No,No,No
62,0,No,Month-to-month,No,No,No,No
29,0,No,Month-to-month,No,No,No,No
22,0,No,Month-to-month,No,No,No,No
48,0,No,One year,No,No,No,No
34,10,No,One year,No,Yes,No,Yes
59,6,No,One year,No,Yes,Yes,Yes
40,9,No,Two year,No,Yes,No,Yes
